ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-08-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.21099,0.31576,full_february,DAY_OF_WEEK
2020-08-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22939,0.38706,full_february,DAY_OF_WEEK
2020-08-31,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18951,0.30771,full_february,DAY_OF_WEEK
2020-09-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18208,0.31566,full_february,DAY_OF_WEEK
2020-09-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22529,0.3342,full_february,DAY_OF_WEEK
2020-09-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.24545,0.33023,full_february,DAY_OF_WEEK
2020-09-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.23811,0.31686,full_february,DAY_OF_WEEK
2020-09-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.20441,0.31713,full_february,DAY_OF_WEEK
2020-09-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.30351,0.38192,full_february,DAY_OF_WEEK
2020-09-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18729,0.3003,full_february,DAY_OF_WEEK
2020-09-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.23589,0.32911,full_february,DAY_OF_WEEK
2020-09-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.25204,0.31539,full_february,DAY_OF_WEEK
2020-09-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.24446,0.31702,full_february,DAY_OF_WEEK
2020-09-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22974,0.30044,full_february,DAY_OF_WEEK
2020-09-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22629,0.30915,full_february,DAY_OF_WEEK
2020-09-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.27357,0.37552,full_february,DAY_OF_WEEK
2020-09-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.2188,0.30121,full_february,DAY_OF_WEEK
2020-09-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.41314,0.34851,full_february,DAY_OF_WEEK
2020-09-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16481,0.2756,full_february,DAY_OF_WEEK
2020-09-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18874,0.29426,full_february,DAY_OF_WEEK
2020-09-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.2153,0.28425,full_february,DAY_OF_WEEK
2020-09-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.20135,0.28175,full_february,DAY_OF_WEEK
2020-09-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.25148,0.37444,full_february,DAY_OF_WEEK
2020-09-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16083,0.29261,full_february,DAY_OF_WEEK
2020-09-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18496,0.30776,full_february,DAY_OF_WEEK
2020-09-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14867,0.30808,full_february,DAY_OF_WEEK
2020-09-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18202,0.31516,full_february,DAY_OF_WEEK
2020-09-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18959,0.29818,full_february,DAY_OF_WEEK
2020-09-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16689,0.29671,full_february,DAY_OF_WEEK
2020-09-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.23459,0.3743,full_february,DAY_OF_WEEK
2020-09-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16832,0.27517,full_february,DAY_OF_WEEK
2020-09-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.20272,0.29991,full_february,DAY_OF_WEEK
2020-09-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13161,0.29925,full_february,DAY_OF_WEEK
2020-10-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14289,0.29583,full_february,DAY_OF_WEEK
2020-10-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.19465,0.29375,full_february,DAY_OF_WEEK
2020-10-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16278,0.29749,full_february,DAY_OF_WEEK
2020-10-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18445,0.35867,full_february,DAY_OF_WEEK
2020-10-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18906,0.28759,full_february,DAY_OF_WEEK
2020-10-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22413,0.31007,full_february,DAY_OF_WEEK
2020-10-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18466,0.30455,full_february,DAY_OF_WEEK
2020-10-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17858,0.31025,full_february,DAY_OF_WEEK
2020-10-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.2225,0.30429,full_february,DAY_OF_WEEK
2020-10-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.21662,0.31725,full_february,DAY_OF_WEEK
2020-10-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.20362,0.33699,full_february,DAY_OF_WEEK
2020-10-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16912,0.28375,full_february,DAY_OF_WEEK
2020-10-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.19205,0.31243,full_february,DAY_OF_WEEK
2020-10-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18963,0.29982,full_february,DAY_OF_WEEK
2020-10-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1544,0.28858,full_february,DAY_OF_WEEK
2020-10-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16344,0.28411,full_february,DAY_OF_WEEK
2020-10-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16626,0.30521,full_february,DAY_OF_WEEK
2020-10-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17514,0.33883,full_february,DAY_OF_WEEK
2020-10-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16548,0.28669,full_february,DAY_OF_WEEK
2020-10-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18411,0.28174,full_february,DAY_OF_WEEK
2020-10-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14024,0.28518,full_february,DAY_OF_WEEK
2020-10-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16206,0.30113,full_february,DAY_OF_WEEK
2020-10-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.19228,0.28136,full_february,DAY_OF_WEEK
2020-10-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07612,0.28973,full_february,DAY_OF_WEEK
2020-10-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.19053,0.36852,full_february,DAY_OF_WEEK
2020-10-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18102,0.28868,full_february,DAY_OF_WEEK
2020-10-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1851,0.28989,full_february,DAY_OF_WEEK
2020-10-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14063,0.28082,full_february,DAY_OF_WEEK
2020-10-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08649,0.27102,full_february,DAY_OF_WEEK
2020-10-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.09036,0.2587,full_february,DAY_OF_WEEK
2020-10-31,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.03614,0.25628,full_february,DAY_OF_WEEK
2020-11-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.04614,0.28986,full_february,DAY_OF_WEEK
2020-11-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.42449,0.3567,full_february,DAY_OF_WEEK
2020-11-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14096,0.26793,full_february,DAY_OF_WEEK
2020-11-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.19328,0.30656,full_february,DAY_OF_WEEK
2020-11-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.24561,0.32846,full_february,DAY_OF_WEEK
2020-11-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.25994,0.30356,full_february,DAY_OF_WEEK
2020-11-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.2101,0.29184,full_february,DAY_OF_WEEK
2020-11-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22476,0.3572,full_february,DAY_OF_WEEK
2020-11-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16279,0.27129,full_february,DAY_OF_WEEK
2020-11-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15891,0.28808,full_february,DAY_OF_WEEK
2020-11-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14698,0.27356,full_february,DAY_OF_WEEK
2020-11-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1383,0.2679,full_february,DAY_OF_WEEK
2020-11-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14698,0.25863,full_february,DAY_OF_WEEK
2020-11-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.05792,0.24535,full_february,DAY_OF_WEEK
2020-11-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.05817,0.3068,full_february,DAY_OF_WEEK
2020-11-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07772,0.24739,full_february,DAY_OF_WEEK
2020-11-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16399,0.31017,full_february,DAY_OF_WEEK
2020-11-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.2305,0.33265,full_february,DAY_OF_WEEK
2020-11-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15463,0.28333,full_february,DAY_OF_WEEK
2020-11-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12161,0.24616,full_february,DAY_OF_WEEK
2020-11-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11346,0.25934,full_february,DAY_OF_WEEK
2020-11-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1024,0.3046,full_february,DAY_OF_WEEK
2020-11-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10685,0.25364,full_february,DAY_OF_WEEK
2020-11-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08601,0.25351,full_february,DAY_OF_WEEK
2020-11-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07708,0.24382,full_february,DAY_OF_WEEK
2020-11-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.06107,0.24634,full_february,DAY_OF_WEEK
2020-11-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14183,0.23436,full_february,DAY_OF_WEEK
2020-11-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.05192,0.24258,full_february,DAY_OF_WEEK
2020-11-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07612,0.29921,full_february,DAY_OF_WEEK
2020-11-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08098,0.2271,full_february,DAY_OF_WEEK
2020-12-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0544,0.23427,full_february,DAY_OF_WEEK
2020-12-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0245,0.23821,full_february,DAY_OF_WEEK
2020-12-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.02042,0.24471,full_february,DAY_OF_WEEK
2020-12-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.09432,0.23235,full_february,DAY_OF_WEEK
2020-12-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.03466,0.25004,full_february,DAY_OF_WEEK
2020-12-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0317,0.29696,full_february,DAY_OF_WEEK
2020-12-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08452,0.24019,full_february,DAY_OF_WEEK
2020-12-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.05519,0.24821,full_february,DAY_OF_WEEK
2020-12-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08157,0.23581,full_february,DAY_OF_WEEK
2020-12-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.03572,0.2366,full_february,DAY_OF_WEEK
2020-12-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.06344,0.22438,full_february,DAY_OF_WEEK
2020-12-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.02597,0.21992,full_february,DAY_OF_WEEK
2020-12-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.03279,0.28078,full_february,DAY_OF_WEEK
2020-12-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.03838,0.23056,full_february,DAY_OF_WEEK
2020-12-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.01398,0.22154,full_february,DAY_OF_WEEK
2020-12-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.02471,0.2119,full_february,DAY_OF_WEEK
2020-12-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0007,0.24322,full_february,DAY_OF_WEEK
2020-12-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0254,0.22948,full_february,DAY_OF_WEEK
2020-12-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.00988,0.2299,full_february,DAY_OF_WEEK
2020-12-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.07663,0.26994,full_february,DAY_OF_WEEK
2020-12-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.00615,0.22026,full_february,DAY_OF_WEEK
2020-12-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.03548,0.22202,full_february,DAY_OF_WEEK
2020-12-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,0.06616,0.21286,full_february,DAY_OF_WEEK
2020-12-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12691,0.21948,full_february,DAY_OF_WEEK
2020-12-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.52122,0.33732,full_february,DAY_OF_WEEK
2020-12-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.23373,0.28852,full_february,DAY_OF_WEEK
2020-12-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0756,0.31467,full_february,DAY_OF_WEEK
2020-12-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1784,0.25702,full_february,DAY_OF_WEEK
2020-12-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17554,0.27271,full_february,DAY_OF_WEEK
2020-12-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12209,0.23958,full_february,DAY_OF_WEEK
2020-12-31,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18013,0.24127,full_february,DAY_OF_WEEK
2020-03-01,SLV,GADM,SLV.10.2_1,Apopa,-0.00011,0.26052,full_february,DAY_OF_WEEK
2020-03-02,SLV,GADM,SLV.10.2_1,Apopa,0.1355,0.16071,full_february,DAY_OF_WEEK
2020-03-03,SLV,GADM,SLV.10.2_1,Apopa,0.18137,0.17435,full_february,DAY_OF_WEEK
2020-03-04,SLV,GADM,SLV.10.2_1,Apopa,-0.00908,0.17874,full_february,DAY_OF_WEEK
2020-03-05,SLV,GADM,SLV.10.2_1,Apopa,0.00718,0.17962,full_february,DAY_OF_WEEK
2020-03-06,SLV,GADM,SLV.10.2_1,Apopa,0.00907,0.17094,full_february,DAY_OF_WEEK
2020-03-07,SLV,GADM,SLV.10.2_1,Apopa,0.01581,0.19823,full_february,DAY_OF_WEEK
2020-03-08,SLV,GADM,SLV.10.2_1,Apopa,-0.01597,0.27136,full_february,DAY_OF_WEEK
2020-03-09,SLV,GADM,SLV.10.2_1,Apopa,0.12965,0.1779,full_february,DAY_OF_WEEK
2020-03-10,SLV,GADM,SLV.10.2_1,Apopa,0.15495,0.17165,full_february,DAY_OF_WEEK
2020-03-11,SLV,GADM,SLV.10.2_1,Apopa,-0.01657,0.17941,full_february,DAY_OF_WEEK
2020-03-12,SLV,GADM,SLV.10.2_1,Apopa,-0.11662,0.22316,full_february,DAY_OF_WEEK
2020-03-13,SLV,GADM,SLV.10.2_1,Apopa,-0.1398,0.21807,full_february,DAY_OF_WEEK
2020-03-14,SLV,GADM,SLV.10.2_1,Apopa,-0.07102,0.22592,full_february,DAY_OF_WEEK
2020-03-15,SLV,GADM,SLV.10.2_1,Apopa,-0.16049,0.30564,full_february,DAY_OF_WEEK
2020-03-16,SLV,GADM,SLV.10.2_1,Apopa,-0.0498,0.22636,full_february,DAY_OF_WEEK
2020-03-17,SLV,GADM,SLV.10.2_1,Apopa,-0.08326,0.2521,full_february,DAY_OF_WEEK
2020-03-18,SLV,GADM,SLV.10.2_1,Apopa,-0.26962,0.28482,full_february,DAY_OF_WEEK
2020-03-19,SLV,GADM,SLV.10.2_1,Apopa,-0.30556,0.30881,full_february,DAY_OF_WEEK
2020-03-20,SLV,GADM,SLV.10.2_1,Apopa,-0.405,0.3501,full_february,DAY_OF_WEEK
2020-03-21,SLV,GADM,SLV.10.2_1,Apopa,-0.42729,0.38696,full_february,DAY_OF_WEEK
2020-03-22,SLV,GADM,SLV.10.2_1,Apopa,-0.64879,0.60728,full_february,DAY_OF_WEEK
2020-03-23,SLV,GADM,SLV.10.2_1,Apopa,-0.62938,0.55,full_february,DAY_OF_WEEK
2020-03-24,SLV,GADM,SLV.10.2_1,Apopa,-0.63712,0.57989,full_february,DAY_OF_WEEK
2020-03-25,SLV,GADM,SLV.10.2_1,Apopa,-0.67811,0.56809,full_february,DAY_OF_WEEK
2020-03-26,SLV,GADM,SLV.10.2_1,Apopa,-0.66958,0.5768,full_february,DAY_OF_WEEK
2020-03-27,SLV,GADM,SLV.10.2_1,Apopa,-0.67719,0.55754,full_february,DAY_OF_WEEK
2020-03-28,SLV,GADM,SLV.10.2_1,Apopa,-0.67203,0.56836,full_february,DAY_OF_WEEK
2020-03-29,SLV,GADM,SLV.10.2_1,Apopa,-0.66803,0.63131,full_february,DAY_OF_WEEK
2020-03-30,SLV,GADM,SLV.10.2_1,Apopa,-0.57215,0.51228,full_february,DAY_OF_WEEK
2020-03-31,SLV,GADM,SLV.10.2_1,Apopa,-0.56908,0.51113,full_february,DAY_OF_WEEK
2020-04-01,SLV,GADM,SLV.10.2_1,Apopa,-0.63616,0.52481,full_february,DAY_OF_WEEK
2020-04-02,SLV,GADM,SLV.10.2_1,Apopa,-0.62917,0.5471,full_february,DAY_OF_WEEK
2020-04-03,SLV,GADM,SLV.10.2_1,Apopa,-0.63828,0.52694,full_february,DAY_OF_WEEK
2020-04-04,SLV,GADM,SLV.10.2_1,Apopa,-0.62833,0.54115,full_february,DAY_OF_WEEK
2020-04-05,SLV,GADM,SLV.10.2_1,Apopa,-0.61736,0.59556,full_february,DAY_OF_WEEK
2020-04-06,SLV,GADM,SLV.10.2_1,Apopa,-0.58769,0.52236,full_february,DAY_OF_WEEK
2020-04-07,SLV,GADM,SLV.10.2_1,Apopa,-0.61893,0.5733,full_february,DAY_OF_WEEK
2020-04-08,SLV,GADM,SLV.10.2_1,Apopa,-0.66913,0.56165,full_february,DAY_OF_WEEK
2020-04-09,SLV,GADM,SLV.10.2_1,Apopa,-0.71016,0.59553,full_february,DAY_OF_WEEK
2020-04-10,SLV,GADM,SLV.10.2_1,Apopa,-0.76545,0.62893,full_february,DAY_OF_WEEK
2020-04-11,SLV,GADM,SLV.10.2_1,Apopa,-0.7191,0.61994,full_february,DAY_OF_WEEK
2020-04-12,SLV,GADM,SLV.10.2_1,Apopa,-0.65305,0.63045,full_february,DAY_OF_WEEK
2020-04-13,SLV,GADM,SLV.10.2_1,Apopa,-0.61318,0.55645,full_february,DAY_OF_WEEK
2020-04-14,SLV,GADM,SLV.10.2_1,Apopa,-0.57582,0.55307,full_february,DAY_OF_WEEK
2020-04-15,SLV,GADM,SLV.10.2_1,Apopa,-0.63513,0.53149,full_february,DAY_OF_WEEK
2020-04-16,SLV,GADM,SLV.10.2_1,Apopa,-0.61377,0.52386,full_february,DAY_OF_WEEK
2020-04-17,SLV,GADM,SLV.10.2_1,Apopa,-0.64077,0.53582,full_february,DAY_OF_WEEK
2020-04-18,SLV,GADM,SLV.10.2_1,Apopa,-0.64138,0.56037,full_february,DAY_OF_WEEK
2020-04-19,SLV,GADM,SLV.10.2_1,Apopa,-0.6698,0.64712,full_february,DAY_OF_WEEK
2020-04-20,SLV,GADM,SLV.10.2_1,Apopa,-0.57729,0.53918,full_february,DAY_OF_WEEK
2020-04-21,SLV,GADM,SLV.10.2_1,Apopa,-0.59308,0.56044,full_february,DAY_OF_WEEK
2020-04-22,SLV,GADM,SLV.10.2_1,Apopa,-0.64491,0.55955,full_february,DAY_OF_WEEK
2020-04-23,SLV,GADM,SLV.10.2_1,Apopa,-0.63627,0.56378,full_february,DAY_OF_WEEK
2020-04-24,SLV,GADM,SLV.10.2_1,Apopa,-0.61473,0.53071,full_february,DAY_OF_WEEK
2020-04-25,SLV,GADM,SLV.10.2_1,Apopa,-0.63457,0.54887,full_february,DAY_OF_WEEK
2020-04-26,SLV,GADM,SLV.10.2_1,Apopa,-0.64213,0.64074,full_february,DAY_OF_WEEK
2020-04-27,SLV,GADM,SLV.10.2_1,Apopa,-0.56227,0.52086,full_february,DAY_OF_WEEK
2020-04-28,SLV,GADM,SLV.10.2_1,Apopa,-0.53272,0.51774,full_february,DAY_OF_WEEK
2020-04-29,SLV,GADM,SLV.10.2_1,Apopa,-0.59741,0.5107,full_february,DAY_OF_WEEK
2020-04-30,SLV,GADM,SLV.10.2_1,Apopa,-0.56925,0.50104,full_february,DAY_OF_WEEK
2020-05-01,SLV,GADM,SLV.10.2_1,Apopa,-0.70517,0.56521,full_february,DAY_OF_WEEK
2020-05-02,SLV,GADM,SLV.10.2_1,Apopa,-0.58423,0.52282,full_february,DAY_OF_WEEK
2020-05-03,SLV,GADM,SLV.10.2_1,Apopa,-0.61019,0.60378,full_february,DAY_OF_WEEK
2020-05-04,SLV,GADM,SLV.10.2_1,Apopa,-0.50458,0.49568,full_february,DAY_OF_WEEK
2020-05-05,SLV,GADM,SLV.10.2_1,Apopa,-0.4876,0.50165,full_february,DAY_OF_WEEK
2020-05-06,SLV,GADM,SLV.10.2_1,Apopa,-0.57091,0.50261,full_february,DAY_OF_WEEK
2020-05-07,SLV,GADM,SLV.10.2_1,Apopa,-0.69452,0.63553,full_february,DAY_OF_WEEK
2020-05-08,SLV,GADM,SLV.10.2_1,Apopa,-0.69538,0.62329,full_february,DAY_OF_WEEK
2020-05-09,SLV,GADM,SLV.10.2_1,Apopa,-0.69773,0.63076,full_february,DAY_OF_WEEK
2020-05-10,SLV,GADM,SLV.10.2_1,Apopa,-0.64653,0.63007,full_february,DAY_OF_WEEK
2020-05-11,SLV,GADM,SLV.10.2_1,Apopa,-0.59461,0.58098,full_february,DAY_OF_WEEK
2020-05-12,SLV,GADM,SLV.10.2_1,Apopa,-0.5914,0.59041,full_february,DAY_OF_WEEK
2020-05-13,SLV,GADM,SLV.10.2_1,Apopa,-0.66555,0.5895,full_february,DAY_OF_WEEK
2020-05-14,SLV,GADM,SLV.10.2_1,Apopa,-0.62849,0.56606,full_february,DAY_OF_WEEK
2020-05-15,SLV,GADM,SLV.10.2_1,Apopa,-0.6398,0.55501,full_february,DAY_OF_WEEK
2020-05-16,SLV,GADM,SLV.10.2_1,Apopa,-0.66348,0.5969,full_february,DAY_OF_WEEK
2020-05-17,SLV,GADM,SLV.10.2_1,Apopa,-0.63676,0.62792,full_february,DAY_OF_WEEK
2020-05-18,SLV,GADM,SLV.10.2_1,Apopa,-0.56899,0.55317,full_february,DAY_OF_WEEK
2020-05-19,SLV,GADM,SLV.10.2_1,Apopa,-0.54721,0.5512,full_february,DAY_OF_WEEK
2020-05-20,SLV,GADM,SLV.10.2_1,Apopa,-0.61911,0.56134,full_february,DAY_OF_WEEK
2020-05-21,SLV,GADM,SLV.10.2_1,Apopa,-0.62209,0.55832,full_february,DAY_OF_WEEK
2020-05-22,SLV,GADM,SLV.10.2_1,Apopa,-0.60543,0.53528,full_february,DAY_OF_WEEK
2020-05-23,SLV,GADM,SLV.10.2_1,Apopa,-0.63046,0.5549,full_february,DAY_OF_WEEK
2020-05-24,SLV,GADM,SLV.10.2_1,Apopa,-0.64978,0.62397,full_february,DAY_OF_WEEK
2020-05-25,SLV,GADM,SLV.10.2_1,Apopa,-0.55342,0.52865,full_february,DAY_OF_WEEK
2020-05-26,SLV,GADM,SLV.10.2_1,Apopa,-0.52187,0.52592,full_february,DAY_OF_WEEK
2020-05-27,SLV,GADM,SLV.10.2_1,Apopa,-0.59212,0.5239,full_february,DAY_OF_WEEK
2020-05-28,SLV,GADM,SLV.10.2_1,Apopa,-0.58927,0.521,full_february,DAY_OF_WEEK
2020-05-29,SLV,GADM,SLV.10.2_1,Apopa,-0.58355,0.5255,full_february,DAY_OF_WEEK
2020-05-30,SLV,GADM,SLV.10.2_1,Apopa,-0.60371,0.57044,full_february,DAY_OF_WEEK
2020-05-31,SLV,GADM,SLV.10.2_1,Apopa,-0.64054,0.63237,full_february,DAY_OF_WEEK
2020-06-01,SLV,GADM,SLV.10.2_1,Apopa,-0.59363,0.55756,full_february,DAY_OF_WEEK
2020-06-02,SLV,GADM,SLV.10.2_1,Apopa,-0.51,0.53099,full_february,DAY_OF_WEEK
2020-06-03,SLV,GADM,SLV.10.2_1,Apopa,-0.55292,0.51403,full_february,DAY_OF_WEEK
2020-06-04,SLV,GADM,SLV.10.2_1,Apopa,-0.56318,0.53364,full_february,DAY_OF_WEEK
2020-06-05,SLV,GADM,SLV.10.2_1,Apopa,-0.58141,0.53151,full_february,DAY_OF_WEEK
2020-06-06,SLV,GADM,SLV.10.2_1,Apopa,-0.59036,0.53161,full_february,DAY_OF_WEEK
2020-06-07,SLV,GADM,SLV.10.2_1,Apopa,-0.55979,0.57053,full_february,DAY_OF_WEEK
2020-06-08,SLV,GADM,SLV.10.2_1,Apopa,-0.4605,0.48258,full_february,DAY_OF_WEEK
2020-06-09,SLV,GADM,SLV.10.2_1,Apopa,-0.45104,0.49539,full_february,DAY_OF_WEEK
2020-06-10,SLV,GADM,SLV.10.2_1,Apopa,-0.52982,0.49895,full_february,DAY_OF_WEEK
2020-06-11,SLV,GADM,SLV.10.2_1,Apopa,-0.49717,0.4818,full_february,DAY_OF_WEEK
2020-06-12,SLV,GADM,SLV.10.2_1,Apopa,-0.50763,0.45995,full_february,DAY_OF_WEEK
2020-06-13,SLV,GADM,SLV.10.2_1,Apopa,-0.51729,0.49013,full_february,DAY_OF_WEEK
2020-06-14,SLV,GADM,SLV.10.2_1,Apopa,-0.52752,0.5415,full_february,DAY_OF_WEEK
2020-06-15,SLV,GADM,SLV.10.2_1,Apopa,-0.35535,0.43869,full_february,DAY_OF_WEEK
2020-06-16,SLV,GADM,SLV.10.2_1,Apopa,-0.26005,0.42197,full_february,DAY_OF_WEEK
2020-06-17,SLV,GADM,SLV.10.2_1,Apopa,-0.53846,0.45458,full_february,DAY_OF_WEEK
2020-06-18,SLV,GADM,SLV.10.2_1,Apopa,-0.38908,0.43584,full_february,DAY_OF_WEEK
